id,name,specialization,hospital,state,city,experience,rating,contact
872,Dr.Priya Pillai,Pulmonology,Global Life Hospital Pulmonology Center,Bihar,Patna,30,3.1,9105753909
873,Dr.Lakshmi Naidu,Pulmonology,Harmony Health Hub Pulmonology Center,Bihar,Patna,4,4.2,9534412401
874,Dr.Bhavna Iyer,Neurology,Sanjeevani Hospital Neurology Center,Bihar,Patna,5,3.2,9453138138
875,Dr.Harsha Pillai,Neurology,Ayushman Super Specialty Neurology Center,Bihar,Patna,29,3.4,9796838370
876,Dr.Priya Naidu,Neurology,Sri Ram Medical Center Neurology Center,Bihar,Patna,14,4.2,9448135070
877,Dr.Geeta Das,General Medicine,Harmony Health Hub General Medicine Center,Bihar,Patna,30,4.1,9896022019
878,Dr.Arjun Gupta,General Medicine,Sri Ram Medical Center General Medicine Center,Bihar,Patna,19,4.0,9115084467
879,Dr.Manoj Menon,General Medicine,Divine Heart Hospital General Medicine Center,Bihar,Patna,10,4.2,9885813969
880,Dr.Sakshi Dutta,Urology,Fortis Healthcare Urology Center,Bihar,Patna,17,3.0,9209571558
881,Dr.Tanvi Joshi,Urology,Vidyasagar Hospital Urology Center,Bihar,Patna,28,3.2,9491811344
882,Dr.Arjun Shetty,Urology,Harmony Health Hub Urology Center,Bihar,Patna,20,4.5,9767861111
883,Dr.Priya Mohanty,Hematology,Sunrise Multispeciality Hematology Center,Bihar,Patna,27,3.8,9305582273
884,Dr.Nidhi Choudhary,Hematology,CureWell Multispecialty Hematology Center,Bihar,Patna,22,4.0,9555382306
885,Dr.Sunil Joshi,Hematology,Shanti Wellness Hospital Hematology Center,Bihar,Patna,18,4.1,9987714468
886,Dr.Aditya Malhotra,Nephrology,Prime Medicare Hospital Nephrology Center,Bihar,Patna,12,4.3,9065003658
887,Dr.Ritu Menon,Nephrology,Medicover Clinic Nephrology Center,Bihar,Patna,29,3.7,9889896317
888,Dr.Isha Agarwal,Nephrology,Sunrise Multispeciality Nephrology Center,Bihar,Patna,6,3.2,9707356542
889,Dr.Nidhi Shetty,Rheumatology,Sanjeevani Hospital Rheumatology Center,Bihar,Patna,12,3.6,9691913493
890,Dr.Karan Agarwal,Rheumatology,Sunrise Multispeciality Rheumatology Center,Bihar,Patna,6,3.9,9071695220
891,Dr.Sunil Iyer,Rheumatology,Narayana Health Rheumatology Center,Bihar,Patna,27,3.0,9615384177
892,Dr.Sakshi Mehta,Oncology,Divine Heart Hospital Oncology Center,Bihar,Patna,8,4.1,9238594912
893,Dr.Dev Joshi,Oncology,Divine Heart Hospital Oncology Center,Bihar,Patna,4,3.5,9678919744
894,Dr.Dev Roy,Oncology,Prime Medicare Hospital Oncology Center,Bihar,Patna,30,3.4,9999169769
895,Dr.Yash Das,Dermatology,Global Life Hospital Dermatology Center,Bihar,Patna,14,3.6,9079857920
896,Dr.Geeta Joshi,Dermatology,Narayana Health Dermatology Center,Bihar,Patna,4,4.1,9368063766
897,Dr.Isha Dutta,Dermatology,Om Shree Hospital Dermatology Center,Bihar,Patna,11,4.2,9099696287
898,Dr.Pooja Kapoor,Gastroenterology,Sri Ram Medical Center Gastroenterology Center,Bihar,Patna,27,3.1,9787594217
899,Dr.Pooja Rastogi,Gastroenterology,Healing Touch Hospital Gastroenterology Center,Bihar,Patna,12,4.1,9079331510
900,Dr.Lakshmi Singh,Gastroenterology,Harmony Health Hub Gastroenterology Center,Bihar,Patna,27,3.6,9020664046
901,Dr.Swati Gupta,Hepatology,Global Life Hospital Hepatology Center,Bihar,Patna,13,3.9,9976388058
902,Dr.Bhavna Malhotra,Hepatology,Divine Heart Hospital Hepatology Center,Bihar,Patna,28,3.5,9002729973
903,Dr.Preeti Kapoor,Hepatology,Ayushman Super Specialty Hepatology Center,Bihar,Patna,22,3.6,9749871719
904,Dr.Sakshi Shetty,Vascular Surgery,Prime Medicare Hospital Vascular Surgery Center,Bihar,Patna,27,3.7,9996395634
905,Dr.Vinay Iyer,Vascular Surgery,Shanti Wellness Hospital Vascular Surgery Center,Bihar,Patna,5,4.1,9142219108
906,Dr.Swati Gupta,Vascular Surgery,Prime Medicare Hospital Vascular Surgery Center,Bihar,Patna,21,4.5,9414212516
907,Dr.Aditya Joshi,General Surgery,Apollo MedCenter General Surgery Center,Bihar,Patna,16,4.0,9150418334
908,Dr.Rahul Jain,General Surgery,CureWell Multispecialty General Surgery Center,Bihar,Patna,11,4.0,9708695278
909,Dr.Anjali Nair,General Surgery,Harmony Health Hub General Surgery Center,Bihar,Patna,22,4.4,9934907525
910,Dr.Raj Desai,Orthopedics,Sri Ram Medical Center Orthopedics Center,Bihar,Patna,10,4.8,9374557340
911,Dr.Rahul Khan,Orthopedics,Care Plus Hospital Orthopedics Center,Bihar,Patna,21,3.6,9268588840
912,Dr.Sneha Verma,Orthopedics,Vidyasagar Hospital Orthopedics Center,Bihar,Patna,23,3.8,9334706058
913,Dr.Harsha Iyer,Dentistry,Narayana Health Dentistry Center,Bihar,Patna,19,3.7,9433354766
914,Dr.Bhavna Rastogi,Dentistry,Sri Ram Medical Center Dentistry Center,Bihar,Patna,28,4.6,9993864632
915,Dr.Swati Malhotra,Dentistry,Sri Ram Medical Center Dentistry Center,Bihar,Patna,14,3.7,9319929272
916,Dr.Karan Sharma,Gynecology,Sanjeevani Hospital Gynecology Center,Bihar,Patna,30,4.1,9029081199
917,Dr.Vinay Rastogi,Gynecology,Sri Ram Medical Center Gynecology Center,Bihar,Patna,28,4.5,9557603574
918,Dr.Kavita Rastogi,Gynecology,Harmony Health Hub Gynecology Center,Bihar,Patna,18,4.9,9549046300
919,Dr.Anjali Tiwari,Ophthalmology,Apollo MedCenter Ophthalmology Center,Bihar,Patna,5,3.1,9027219026
920,Dr.Isha Chatterjee,Ophthalmology,Shanti Wellness Hospital Ophthalmology Center,Bihar,Patna,28,3.0,9972575704
921,Dr.Anil Gill,Ophthalmology,Harmony Health Hub Ophthalmology Center,Bihar,Patna,4,4.7,9140890425
922,Dr.Preeti Menon,Addiction Medicine,Healing Touch Hospital Addiction Medicine Center,Bihar,Patna,4,3.7,9554525916
923,Dr.Deepika Sinha,Addiction Medicine,Sunrise Multispeciality Addiction Medicine Center,Bihar,Patna,24,4.7,9029350674
924,Dr.Sakshi Dwivedi,Addiction Medicine,Lotus Health Institute Addiction Medicine Center,Bihar,Patna,17,4.8,9470711323
925,Dr.Amit Roy,Cardiology,Care Plus Hospital Cardiology Center,Odisha,Bhubaneswar,26,4.3,9388070311
926,Dr.Yash Pillai,Cardiology,Ayushman Super Specialty Cardiology Center,Odisha,Bhubaneswar,7,4.0,9573499023
927,Dr.Anjali Naidu,Cardiology,Care Plus Hospital Cardiology Center,Odisha,Bhubaneswar,15,4.9,9498575876
928,Dr.Neha Naidu,Infectious Disease,CityCare Hospital Infectious Disease Center,Odisha,Bhubaneswar,11,3.8,9372993805
929,Dr.Vikram Dwivedi,Infectious Disease,Ayushman Super Specialty Infectious Disease Center,Odisha,Bhubaneswar,10,4.4,9079306201
930,Dr.Kriti Saxena,Infectious Disease,Medicover Clinic Infectious Disease Center,Odisha,Bhubaneswar,16,3.2,9202484623
931,Dr.Rohit Chauhan,Endocrinology,Lotus Health Institute Endocrinology Center,Odisha,Bhubaneswar,14,4.9,9055759767
932,Dr.Ritu Verma,Endocrinology,Medicover Clinic Endocrinology Center,Odisha,Bhubaneswar,17,4.1,9006353496
933,Dr.Nikhil Naidu,Endocrinology,Om Shree Hospital Endocrinology Center,Odisha,Bhubaneswar,21,4.1,9892486555
934,Dr.Ravi Verma,Psychiatry,Fortis Healthcare Psychiatry Center,Odisha,Bhubaneswar,5,3.6,9972644970
935,Dr.Yash Khan,Psychiatry,Sri Ram Medical Center Psychiatry Center,Odisha,Bhubaneswar,19,4.3,9090585431
936,Dr.Pooja Desai,Psychiatry,Om Shree Hospital Psychiatry Center,Odisha,Bhubaneswar,10,4.3,9954036394
937,Dr.Deepika Bhattacharya,Pulmonology,Harmony Health Hub Pulmonology Center,Odisha,Bhubaneswar,13,3.7,9507812164
938,Dr.Kavita Tripathi,Pulmonology,Divine Heart Hospital Pulmonology Center,Odisha,Bhubaneswar,13,3.6,9123151423
939,Dr.Swati Mehta,Pulmonology,Divine Heart Hospital Pulmonology Center,Odisha,Bhubaneswar,25,3.8,9203862323
940,Dr.Raj Das,Neurology,Sri Ram Medical Center Neurology Center,Odisha,Bhubaneswar,4,3.7,9667342414
941,Dr.Ravi Choudhary,Neurology,Fortis Healthcare Neurology Center,Odisha,Bhubaneswar,29,4.8,9364462088
942,Dr.Sakshi Chatterjee,Neurology,Divine Heart Hospital Neurology Center,Odisha,Bhubaneswar,25,3.3,9045768673
943,Dr.Anil Tiwari,General Medicine,CityCare Hospital General Medicine Center,Odisha,Bhubaneswar,29,3.2,9883848817
944,Dr.Neha Dwivedi,General Medicine,Apollo MedCenter General Medicine Center,Odisha,Bhubaneswar,24,4.8,9155968145
945,Dr.Amit Saxena,General Medicine,Sri Ram Medical Center General Medicine Center,Odisha,Bhubaneswar,20,4.2,9655004100
946,Dr.Sanjay Sinha,Urology,Healing Touch Hospital Urology Center,Odisha,Bhubaneswar,21,4.3,9843326215
947,Dr.Nidhi Patel,Urology,Om Shree Hospital Urology Center,Odisha,Bhubaneswar,18,5.0,9500766860
948,Dr.Meera Jain,Urology,Vidyasagar Hospital Urology Center,Odisha,Bhubaneswar,10,3.8,9527992939
949,Dr.Sanjay Saxena,Hematology,Vidyasagar Hospital Hematology Center,Odisha,Bhubaneswar,20,3.3,9169169568
950,Dr.Ravi Mehta,Hematology,Om Shree Hospital Hematology Center,Odisha,Bhubaneswar,23,3.7,9955357877
951,Dr.Rahul Mahajan,Hematology,Shanti Wellness Hospital Hematology Center,Odisha,Bhubaneswar,19,3.8,9651735391
952,Dr.Neha Malhotra,Nephrology,Care Plus Hospital Nephrology Center,Odisha,Bhubaneswar,10,4.9,9557101221
953,Dr.Anjali Chauhan,Nephrology,CityCare Hospital Nephrology Center,Odisha,Bhubaneswar,27,3.0,9095437583
954,Dr.Reshma Agarwal,Nephrology,Shanti Wellness Hospital Nephrology Center,Odisha,Bhubaneswar,30,3.8,9548519292
955,Dr.Ritu Reddy,Rheumatology,Narayana Health Rheumatology Center,Odisha,Bhubaneswar,14,4.9,9698105830
956,Dr.Vinay Bhattacharya,Rheumatology,Lotus Health Institute Rheumatology Center,Odisha,Bhubaneswar,29,3.1,9455713813
957,Dr.Bhavna Joshi,Rheumatology,Prime Medicare Hospital Rheumatology Center,Odisha,Bhubaneswar,24,3.4,9855468786
958,Dr.Bhavna Chatterjee,Oncology,Fortis Healthcare Oncology Center,Odisha,Bhubaneswar,11,3.6,9143407759
959,Dr.Kriti Saxena,Oncology,Divine Heart Hospital Oncology Center,Odisha,Bhubaneswar,29,4.6,9830737724
960,Dr.Deepika Gill,Oncology,Global Life Hospital Oncology Center,Odisha,Bhubaneswar,22,3.7,9973989759
961,Dr.Manoj Singh,Dermatology,Om Shree Hospital Dermatology Center,Odisha,Bhubaneswar,20,3.9,9711722130
962,Dr.Aditya Mahajan,Dermatology,Prime Medicare Hospital Dermatology Center,Odisha,Bhubaneswar,21,3.3,9221910179
963,Dr.Gaurav Pillai,Dermatology,Healing Touch Hospital Dermatology Center,Odisha,Bhubaneswar,4,3.5,9416917560
964,Dr.Swati Desai,Gastroenterology,Sri Ram Medical Center Gastroenterology Center,Odisha,Bhubaneswar,28,3.2,9209174833
965,Dr.Tanvi Nair,Gastroenterology,Sanjeevani Hospital Gastroenterology Center,Odisha,Bhubaneswar,22,3.2,9067705755
966,Dr.Sunil Mehta,Gastroenterology,Sunrise Multispeciality Gastroenterology Center,Odisha,Bhubaneswar,15,3.9,9116789645
967,Dr.Arjun Kulkarni,Hepatology,Shanti Wellness Hospital Hepatology Center,Odisha,Bhubaneswar,30,3.4,9338269730
968,Dr.Priya Joshi,Hepatology,Lotus Health Institute Hepatology Center,Odisha,Bhubaneswar,12,3.6,9983835212
969,Dr.Suresh Dutta,Hepatology,Care Plus Hospital Hepatology Center,Odisha,Bhubaneswar,6,3.0,9313519328
970,Dr.Preeti Joshi,Vascular Surgery,Medicover Clinic Vascular Surgery Center,Odisha,Bhubaneswar,14,3.5,9693799055
971,Dr.Preeti Agarwal,Vascular Surgery,Care Plus Hospital Vascular Surgery Center,Odisha,Bhubaneswar,11,3.3,9160481749
972,Dr.Reshma Roy,Vascular Surgery,Divine Heart Hospital Vascular Surgery Center,Odisha,Bhubaneswar,15,4.9,9488918515
973,Dr.Nidhi Jain,General Surgery,Ayushman Super Specialty General Surgery Center,Odisha,Bhubaneswar,4,4.0,9686532472
974,Dr.Nidhi Sharma,General Surgery,Apollo MedCenter General Surgery Center,Odisha,Bhubaneswar,14,3.5,9163587921
975,Dr.Preeti Mishra,General Surgery,Sanjeevani Hospital General Surgery Center,Odisha,Bhubaneswar,9,4.0,9143187456
976,Dr.Sakshi Mohanty,Orthopedics,Harmony Health Hub Orthopedics Center,Odisha,Bhubaneswar,18,3.8,9767377781
977,Dr.Deepika Kapoor,Orthopedics,Vidyasagar Hospital Orthopedics Center,Odisha,Bhubaneswar,24,4.7,9631410662
978,Dr.Reshma Malhotra,Orthopedics,Harmony Health Hub Orthopedics Center,Odisha,Bhubaneswar,14,4.9,9045597269
979,Dr.Harsha Das,Dentistry,Care Plus Hospital Dentistry Center,Odisha,Bhubaneswar,15,3.6,9883799749
980,Dr.Anil Menon,Dentistry,Healing Touch Hospital Dentistry Center,Odisha,Bhubaneswar,18,4.6,9637548496
981,Dr.Meera Bhattacharya,Dentistry,Lotus Health Institute Dentistry Center,Odisha,Bhubaneswar,19,3.8,9601413490
982,Dr.Isha Desai,Gynecology,Medicover Clinic Gynecology Center,Odisha,Bhubaneswar,8,4.8,9177168029
983,Dr.Sneha Patel,Gynecology,Care Plus Hospital Gynecology Center,Odisha,Bhubaneswar,30,3.6,9234035065
984,Dr.Preeti Chauhan,Gynecology,Sri Ram Medical Center Gynecology Center,Odisha,Bhubaneswar,21,4.8,9960973122
985,Dr.Arjun Sharma,Ophthalmology,Narayana Health Ophthalmology Center,Odisha,Bhubaneswar,25,3.2,9025376135
986,Dr.Arjun Iyer,Ophthalmology,Global Life Hospital Ophthalmology Center,Odisha,Bhubaneswar,14,4.3,9653935035
987,Dr.Nidhi Tiwari,Ophthalmology,Shanti Wellness Hospital Ophthalmology Center,Odisha,Bhubaneswar,15,3.9,9561856480
988,Dr.Sunil Iyer,Addiction Medicine,Global Life Hospital Addiction Medicine Center,Odisha,Bhubaneswar,5,3.5,9721403818
989,Dr.Sunil Desai,Addiction Medicine,Vidyasagar Hospital Addiction Medicine Center,Odisha,Bhubaneswar,13,4.5,9573668764
990,Dr.Raj Pillai,Addiction Medicine,Sri Ram Medical Center Addiction Medicine Center,Odisha,Bhubaneswar,22,5.0,9734718451
991,Dr.Sunil Agarwal,Cardiology,CityCare Hospital Cardiology Center,Kerala,Kochi,22,3.2,9629578679
992,Dr.Karan Jain,Cardiology,Narayana Health Cardiology Center,Kerala,Kochi,17,3.3,9952503009
993,Dr.Meera Shetty,Cardiology,Healing Touch Hospital Cardiology Center,Kerala,Kochi,30,4.7,9650023590
994,Dr.Lakshmi Joshi,Infectious Disease,Fortis Healthcare Infectious Disease Center,Kerala,Kochi,13,4.9,9045150581
995,Dr.Lakshmi Singh,Infectious Disease,Harmony Health Hub Infectious Disease Center,Kerala,Kochi,14,4.3,9901457814
996,Dr.Ritu Rastogi,Infectious Disease,CityCare Hospital Infectious Disease Center,Kerala,Kochi,28,3.1,9837706445
997,Dr.Pooja Choudhary,Endocrinology,Harmony Health Hub Endocrinology Center,Kerala,Kochi,12,3.3,9487194875
998,Dr.Bhavna Roy,Endocrinology,Om Shree Hospital Endocrinology Center,Kerala,Kochi,27,3.2,9487223249
999,Dr.Kavita Mahajan,Endocrinology,Care Plus Hospital Endocrinology Center,Kerala,Kochi,16,5.0,9360284264
1000,Dr.Sanjay Agarwal,Psychiatry,Divine Heart Hospital Psychiatry Center,Kerala,Kochi,25,4.6,9334145530
1001,Dr.Isha Choudhary,Psychiatry,Prime Medicare Hospital Psychiatry Center,Kerala,Kochi,4,4.2,9519514285
1002,Dr.Bhavna Kulkarni,Psychiatry,Vidyasagar Hospital Psychiatry Center,Kerala,Kochi,10,3.3,9996240658
1003,Dr.Aditya Mahajan,Pulmonology,Om Shree Hospital Pulmonology Center,Kerala,Kochi,20,4.6,9445223508
1004,Dr.Deepika Mishra,Pulmonology,Healing Touch Hospital Pulmonology Center,Kerala,Kochi,29,3.5,9545880604
1005,Dr.Anil Desai,Pulmonology,CureWell Multispecialty Pulmonology Center,Kerala,Kochi,13,3.2,9019191209
1006,Dr.Vinay Rastogi,Neurology,Medicover Clinic Neurology Center,Kerala,Kochi,13,3.4,9713513447
1007,Dr.Rahul Mehta,Neurology,Vidyasagar Hospital Neurology Center,Kerala,Kochi,19,4.4,9816481640
1008,Dr.Suresh Rastogi,Neurology,Harmony Health Hub Neurology Center,Kerala,Kochi,8,4.0,9008613418
1009,Dr.Deepika Desai,General Medicine,Fortis Healthcare General Medicine Center,Kerala,Kochi,7,4.6,9896837825
1010,Dr.Harsha Chatterjee,General Medicine,Sunrise Multispeciality General Medicine Center,Kerala,Kochi,6,3.3,9953490706
1011,Dr.Vikram Naidu,General Medicine,Narayana Health General Medicine Center,Kerala,Kochi,9,5.0,9814672433
1012,Dr.Karan Desai,Urology,Divine Heart Hospital Urology Center,Kerala,Kochi,17,4.0,9699158876
1013,Dr.Neha Reddy,Urology,Healing Touch Hospital Urology Center,Kerala,Kochi,13,3.4,9711867666
1014,Dr.Raj Mishra,Urology,Shanti Wellness Hospital Urology Center,Kerala,Kochi,30,5.0,9200290852
1015,Dr.Arjun Nair,Hematology,Apollo MedCenter Hematology Center,Kerala,Kochi,28,4.4,9735021236
1016,Dr.Kriti Iyer,Hematology,Sri Ram Medical Center Hematology Center,Kerala,Kochi,19,3.6,9683279081
1017,Dr.Karan Malhotra,Hematology,Care Plus Hospital Hematology Center,Kerala,Kochi,26,3.8,9608895221
1018,Dr.Rahul Dwivedi,Nephrology,Apollo MedCenter Nephrology Center,Kerala,Kochi,22,4.9,9173983007
1019,Dr.Pooja Kulkarni,Nephrology,Harmony Health Hub Nephrology Center,Kerala,Kochi,12,4.6,9749000406
1020,Dr.Sneha Dwivedi,Nephrology,Shanti Wellness Hospital Nephrology Center,Kerala,Kochi,28,4.3,9864134166
1021,Dr.Bhavna Tiwari,Rheumatology,Apollo MedCenter Rheumatology Center,Kerala,Kochi,30,4.2,9006048601
1022,Dr.Ravi Kulkarni,Rheumatology,Om Shree Hospital Rheumatology Center,Kerala,Kochi,10,3.7,9555230216
1023,Dr.Amit Mehta,Rheumatology,Vidyasagar Hospital Rheumatology Center,Kerala,Kochi,22,4.9,9480059933
1024,Dr.Kriti Mehta,Oncology,Sunrise Multispeciality Oncology Center,Kerala,Kochi,11,4.2,9355637265
1025,Dr.Anil Gupta,Oncology,CityCare Hospital Oncology Center,Kerala,Kochi,30,4.7,9018697260
1026,Dr.Kriti Tripathi,Oncology,CureWell Multispecialty Oncology Center,Kerala,Kochi,9,4.0,9410537518
1027,Dr.Rahul Shetty,Dermatology,Sri Ram Medical Center Dermatology Center,Kerala,Kochi,27,4.7,9024631538
1028,Dr.Aditya Pandey,Dermatology,Apollo MedCenter Dermatology Center,Kerala,Kochi,10,4.8,9135631258
1029,Dr.Kriti Mahajan,Dermatology,Lotus Health Institute Dermatology Center,Kerala,Kochi,9,3.4,9521468257
1030,Dr.Bhavna Pandey,Gastroenterology,Healing Touch Hospital Gastroenterology Center,Kerala,Kochi,17,4.5,9567591526
1031,Dr.Nidhi Saxena,Gastroenterology,Apollo MedCenter Gastroenterology Center,Kerala,Kochi,12,3.7,9456770886
1032,Dr.Sunil Dwivedi,Gastroenterology,Om Shree Hospital Gastroenterology Center,Kerala,Kochi,19,4.1,9112474704
1033,Dr.Raj Menon,Hepatology,Fortis Healthcare Hepatology Center,Kerala,Kochi,13,4.9,9808416700
1034,Dr.Ritu Tiwari,Hepatology,Medicover Clinic Hepatology Center,Kerala,Kochi,5,4.2,9780479188
1035,Dr.Karan Menon,Hepatology,Divine Heart Hospital Hepatology Center,Kerala,Kochi,8,3.6,9898245072
1036,Dr.Anil Menon,Vascular Surgery,CityCare Hospital Vascular Surgery Center,Kerala,Kochi,14,3.4,9320972176
1037,Dr.Pooja Sharma,Vascular Surgery,Harmony Health Hub Vascular Surgery Center,Kerala,Kochi,26,3.5,9367467185
1038,Dr.Rohit Bhattacharya,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Kerala,Kochi,15,4.2,9554899651
1039,Dr.Kavita Rastogi,General Surgery,Care Plus Hospital General Surgery Center,Kerala,Kochi,18,4.0,9377908931
1040,Dr.Tanvi Sinha,General Surgery,Healing Touch Hospital General Surgery Center,Kerala,Kochi,19,3.5,9224225114
1041,Dr.Karan Naidu,General Surgery,Narayana Health General Surgery Center,Kerala,Kochi,16,3.1,9431450631
1042,Dr.Neha Agarwal,Orthopedics,Sanjeevani Hospital Orthopedics Center,Kerala,Kochi,9,3.7,9981428348
1043,Dr.Ravi Sinha,Orthopedics,CityCare Hospital Orthopedics Center,Kerala,Kochi,14,4.2,9753289782
1044,Dr.Karan Desai,Orthopedics,Narayana Health Orthopedics Center,Kerala,Kochi,27,3.0,9830235640
1045,Dr.Anil Pillai,Dentistry,Om Shree Hospital Dentistry Center,Kerala,Kochi,28,3.1,9270866576
1046,Dr.Nikhil Singh,Dentistry,Om Shree Hospital Dentistry Center,Kerala,Kochi,6,3.0,9007241556
1047,Dr.Suresh Mahajan,Dentistry,Prime Medicare Hospital Dentistry Center,Kerala,Kochi,5,3.7,9527381804
1048,Dr.Sanjay Gupta,Gynecology,CityCare Hospital Gynecology Center,Kerala,Kochi,26,3.9,9210544595
1049,Dr.Arjun Kapoor,Gynecology,Prime Medicare Hospital Gynecology Center,Kerala,Kochi,9,3.2,9566948076
1050,Dr.Deepika Chauhan,Gynecology,Sanjeevani Hospital Gynecology Center,Kerala,Kochi,25,5.0,9839141437
1051,Dr.Sneha Dutta,Ophthalmology,Ayushman Super Specialty Ophthalmology Center,Kerala,Kochi,18,3.1,9512387798
1052,Dr.Rohit Shetty,Ophthalmology,Lotus Health Institute Ophthalmology Center,Kerala,Kochi,24,4.7,9813001829
1053,Dr.Lakshmi Gill,Ophthalmology,Healing Touch Hospital Ophthalmology Center,Kerala,Kochi,23,3.1,9325902306
1054,Dr.Bhavna Pillai,Addiction Medicine,Om Shree Hospital Addiction Medicine Center,Kerala,Kochi,28,4.1,9866096195
1055,Dr.Sunil Mahajan,Addiction Medicine,Divine Heart Hospital Addiction Medicine Center,Kerala,Kochi,7,4.2,9746378756
1056,Dr.Reshma Saxena,Addiction Medicine,Healing Touch Hospital Addiction Medicine Center,Kerala,Kochi,10,3.3,9542645652
1057,Dr.Nikhil Khan,Cardiology,Global Life Hospital Cardiology Center,Kerala,Thiruvananthapuram,8,3.1,9741218424
1058,Dr.Yash Patel,Cardiology,Shanti Wellness Hospital Cardiology Center,Kerala,Thiruvananthapuram,4,3.2,9942433638
1059,Dr.Amit Saxena,Cardiology,Sunrise Multispeciality Cardiology Center,Kerala,Thiruvananthapuram,14,3.3,9206388813
1060,Dr.Rahul Chauhan,Infectious Disease,Ayushman Super Specialty Infectious Disease Center,Kerala,Thiruvananthapuram,26,4.3,9041014746
1061,Dr.Isha Pandey,Infectious Disease,Fortis Healthcare Infectious Disease Center,Kerala,Thiruvananthapuram,4,4.1,9053309621
1062,Dr.Raj Dutta,Infectious Disease,Lotus Health Institute Infectious Disease Center,Kerala,Thiruvananthapuram,13,4.3,9096502990
1063,Dr.Ritu Chauhan,Endocrinology,Fortis Healthcare Endocrinology Center,Kerala,Thiruvananthapuram,8,3.9,9792754968
1064,Dr.Preeti Pandey,Endocrinology,Sri Ram Medical Center Endocrinology Center,Kerala,Thiruvananthapuram,25,3.1,9763488064
1065,Dr.Arjun Tripathi,Endocrinology,Global Life Hospital Endocrinology Center,Kerala,Thiruvananthapuram,15,3.6,9149346104
1066,Dr.Sunil Agarwal,Psychiatry,Healing Touch Hospital Psychiatry Center,Kerala,Thiruvananthapuram,21,4.8,9399127242
1067,Dr.Priya Mohanty,Psychiatry,Medicover Clinic Psychiatry Center,Kerala,Thiruvananthapuram,8,4.1,9186852101
1068,Dr.Reshma Jain,Psychiatry,Sunrise Multispeciality Psychiatry Center,Kerala,Thiruvananthapuram,29,4.7,9488686988
1069,Dr.Arjun Naidu,Pulmonology,Om Shree Hospital Pulmonology Center,Kerala,Thiruvananthapuram,30,3.4,9560312845
1070,Dr.Suresh Tripathi,Pulmonology,Lotus Health Institute Pulmonology Center,Kerala,Thiruvananthapuram,16,3.3,9610087015
1071,Dr.Yash Chauhan,Pulmonology,Ayushman Super Specialty Pulmonology Center,Kerala,Thiruvananthapuram,10,3.2,9340316678
1072,Dr.Isha Singh,Neurology,Apollo MedCenter Neurology Center,Kerala,Thiruvananthapuram,21,3.2,9106259546
1073,Dr.Neha Menon,Neurology,Shanti Wellness Hospital Neurology Center,Kerala,Thiruvananthapuram,28,3.7,9329842202
1074,Dr.Sneha Sharma,Neurology,Fortis Healthcare Neurology Center,Kerala,Thiruvananthapuram,14,4.0,9990314208
1075,Dr.Aditya Chatterjee,General Medicine,Sri Ram Medical Center General Medicine Center,Kerala,Thiruvananthapuram,11,5.0,9318595607
1076,Dr.Anjali Sinha,General Medicine,Care Plus Hospital General Medicine Center,Kerala,Thiruvananthapuram,26,3.4,9042942510
1077,Dr.Sakshi Verma,General Medicine,Divine Heart Hospital General Medicine Center,Kerala,Thiruvananthapuram,23,5.0,9436560849
1078,Dr.Preeti Pillai,Urology,Harmony Health Hub Urology Center,Kerala,Thiruvananthapuram,20,3.8,9611020703
1079,Dr.Ritu Chatterjee,Urology,Ayushman Super Specialty Urology Center,Kerala,Thiruvananthapuram,24,4.2,9405168112
1080,Dr.Harsha Kapoor,Urology,CureWell Multispecialty Urology Center,Kerala,Thiruvananthapuram,28,4.1,9925643805
1081,Dr.Raj Desai,Hematology,Medicover Clinic Hematology Center,Kerala,Thiruvananthapuram,29,3.1,9925272936
1082,Dr.Suresh Iyer,Hematology,CureWell Multispecialty Hematology Center,Kerala,Thiruvananthapuram,30,4.2,9585301646
1083,Dr.Dev Dutta,Hematology,Narayana Health Hematology Center,Kerala,Thiruvananthapuram,28,4.9,9727128356
1084,Dr.Geeta Verma,Nephrology,Divine Heart Hospital Nephrology Center,Kerala,Thiruvananthapuram,5,3.4,9545776964
1085,Dr.Harsha Roy,Nephrology,Care Plus Hospital Nephrology Center,Kerala,Thiruvananthapuram,11,3.1,9725640793
1086,Dr.Anil Joshi,Nephrology,Healing Touch Hospital Nephrology Center,Kerala,Thiruvananthapuram,13,3.5,9406071800
1087,Dr.Nidhi Chatterjee,Rheumatology,Narayana Health Rheumatology Center,Kerala,Thiruvananthapuram,23,3.7,9226328462
1088,Dr.Yash Mishra,Rheumatology,Divine Heart Hospital Rheumatology Center,Kerala,Thiruvananthapuram,16,4.7,9958578410
1089,Dr.Deepika Dutta,Rheumatology,CityCare Hospital Rheumatology Center,Kerala,Thiruvananthapuram,23,3.8,9693101489
1090,Dr.Preeti Patel,Oncology,Healing Touch Hospital Oncology Center,Kerala,Thiruvananthapuram,12,3.8,9026019337
1091,Dr.Nidhi Chauhan,Oncology,Sanjeevani Hospital Oncology Center,Kerala,Thiruvananthapuram,11,4.8,9636100233
1092,Dr.Anil Reddy,Oncology,Sunrise Multispeciality Oncology Center,Kerala,Thiruvananthapuram,22,3.6,9821872193
